"","X","iso3c","question","yes_no","year_enforcement","year_panel","pfri_level","n_question","n_enforced","pfri_pct","pfr_subindex"
"2463",2463,"COL","Ques_1",1,2009,2015,1,28,24,0.857142857142857,"PI"
"2464",2464,"COL","Ques_1",1,2009,2016,1,28,24,0.857142857142857,"PI"
"2465",2465,"COL","Ques_10",0,2011,1925,0,28,0,0,"PI"
"2466",2466,"COL","Ques_10",0,2011,1965,0,28,0,0,"PI"
"2467",2467,"COL","Ques_10",0,2011,1983,0,28,0,0,"PI"
"2468",2468,"COL","Ques_10",0,2011,1986,0,28,0,0,"PI"
"2469",2469,"COL","Ques_10",0,2011,1991,0,28,0,0,"PI"
"2470",2470,"COL","Ques_10",0,2011,1992,0,28,0,0,"PI"
"2471",2471,"COL","Ques_10",0,2011,1996,0,28,0,0,"PI"
"2472",2472,"COL","Ques_10",0,2011,1998,0,28,0,0,"PI"
"2473",2473,"COL","Ques_10",0,2011,2000,0,28,0,0,"PI"
"2474",2474,"COL","Ques_10",0,2011,2002,0,28,0,0,"PI"
"2475",2475,"COL","Ques_10",0,2011,2003,0,28,0,0,"PI"
"2476",2476,"COL","Ques_10",0,2011,2004,0,28,0,0,"PI"
"2477",2477,"COL","Ques_10",0,2011,2005,0,28,1,0.0357142857142857,"PI"
"2478",2478,"COL","Ques_10",0,2011,2006,0,28,1,0.0357142857142857,"PI"
"2479",2479,"COL","Ques_10",0,2011,2007,0,28,2,0.0714285714285714,"PI"
"2480",2480,"COL","Ques_10",0,2011,2008,0,28,2,0.0714285714285714,"PI"
"2481",2481,"COL","Ques_10",0,2011,2009,0,28,7,0.25,"PI"
"2482",2482,"COL","Ques_10",0,2011,2010,0,28,7,0.25,"PI"
"2483",2483,"COL","Ques_10",0,2011,2011,0,28,24,0.857142857142857,"PI"
"2484",2484,"COL","Ques_10",0,2011,2014,0,28,24,0.857142857142857,"PI"
"2485",2485,"COL","Ques_10",0,2011,2015,0,28,24,0.857142857142857,"PI"
"2486",2486,"COL","Ques_10",0,2011,2016,0,28,24,0.857142857142857,"PI"
"2487",2487,"COL","Ques_11",1,2005,1925,0,28,0,0,"PI"
"2488",2488,"COL","Ques_11",1,2005,1965,0,28,0,0,"PI"
"2489",2489,"COL","Ques_11",1,2005,1983,0,28,0,0,"PI"
"2490",2490,"COL","Ques_11",1,2005,1986,0,28,0,0,"PI"
"2491",2491,"COL","Ques_11",1,2005,1991,0,28,0,0,"PI"
"2492",2492,"COL","Ques_11",1,2005,1992,0,28,0,0,"PI"
"2493",2493,"COL","Ques_11",1,2005,1996,0,28,0,0,"PI"
"2494",2494,"COL","Ques_11",1,2005,1998,0,28,0,0,"PI"
"2495",2495,"COL","Ques_11",1,2005,2000,0,28,0,0,"PI"
"2496",2496,"COL","Ques_11",1,2005,2002,0,28,0,0,"PI"
"2497",2497,"COL","Ques_11",1,2005,2003,0,28,0,0,"PI"
"2498",2498,"COL","Ques_11",1,2005,2004,0,28,0,0,"PI"
"2499",2499,"COL","Ques_11",1,2005,2005,1,28,1,0.0357142857142857,"PI"
"2500",2500,"COL","Ques_11",1,2005,2006,1,28,1,0.0357142857142857,"PI"
"2501",2501,"COL","Ques_11",1,2005,2007,1,28,2,0.0714285714285714,"PI"
"2502",2502,"COL","Ques_11",1,2005,2008,1,28,2,0.0714285714285714,"PI"
"2503",2503,"COL","Ques_11",1,2005,2009,1,28,7,0.25,"PI"
"2504",2504,"COL","Ques_11",1,2005,2010,1,28,7,0.25,"PI"
"2505",2505,"COL","Ques_11",1,2005,2011,1,28,24,0.857142857142857,"PI"
"2506",2506,"COL","Ques_11",1,2005,2014,1,28,24,0.857142857142857,"PI"
"2507",2507,"COL","Ques_11",1,2005,2015,1,28,24,0.857142857142857,"PI"
"2508",2508,"COL","Ques_11",1,2005,2016,1,28,24,0.857142857142857,"PI"
"2509",2509,"COL","Ques_12",1,2011,1925,0,28,0,0,"PI"
"2510",2510,"COL","Ques_12",1,2011,1965,0,28,0,0,"PI"
"2511",2511,"COL","Ques_12",1,2011,1983,0,28,0,0,"PI"
"2512",2512,"COL","Ques_12",1,2011,1986,0,28,0,0,"PI"
"2513",2513,"COL","Ques_12",1,2011,1991,0,28,0,0,"PI"
"2514",2514,"COL","Ques_12",1,2011,1992,0,28,0,0,"PI"
"2515",2515,"COL","Ques_12",1,2011,1996,0,28,0,0,"PI"
"2516",2516,"COL","Ques_12",1,2011,1998,0,28,0,0,"PI"
"2517",2517,"COL","Ques_12",1,2011,2000,0,28,0,0,"PI"
"2518",2518,"COL","Ques_12",1,2011,2002,0,28,0,0,"PI"
"2519",2519,"COL","Ques_12",1,2011,2003,0,28,0,0,"PI"
"2520",2520,"COL","Ques_12",1,2011,2004,0,28,0,0,"PI"
"2521",2521,"COL","Ques_12",1,2011,2005,0,28,1,0.0357142857142857,"PI"
"2522",2522,"COL","Ques_12",1,2011,2006,0,28,1,0.0357142857142857,"PI"
"2523",2523,"COL","Ques_12",1,2011,2007,0,28,2,0.0714285714285714,"PI"
"2524",2524,"COL","Ques_12",1,2011,2008,0,28,2,0.0714285714285714,"PI"
"2525",2525,"COL","Ques_12",1,2011,2009,0,28,7,0.25,"PI"
"2526",2526,"COL","Ques_12",1,2011,2010,0,28,7,0.25,"PI"
"2527",2527,"COL","Ques_12",1,2011,2011,1,28,24,0.857142857142857,"PI"
"2528",2528,"COL","Ques_12",1,2011,2014,1,28,24,0.857142857142857,"PI"
"2529",2529,"COL","Ques_12",1,2011,2015,1,28,24,0.857142857142857,"PI"
"2530",2530,"COL","Ques_12",1,2011,2016,1,28,24,0.857142857142857,"PI"
"2531",2531,"COL","Ques_13",1,2011,1925,0,28,0,0,"PI"
"2532",2532,"COL","Ques_13",1,2011,1965,0,28,0,0,"PI"
"2533",2533,"COL","Ques_13",1,2011,1983,0,28,0,0,"PI"
"2534",2534,"COL","Ques_13",1,2011,1986,0,28,0,0,"PI"
"2535",2535,"COL","Ques_13",1,2011,1991,0,28,0,0,"PI"
"2536",2536,"COL","Ques_13",1,2011,1992,0,28,0,0,"PI"
"2537",2537,"COL","Ques_13",1,2011,1996,0,28,0,0,"PI"
"2538",2538,"COL","Ques_13",1,2011,1998,0,28,0,0,"PI"
"2539",2539,"COL","Ques_13",1,2011,2000,0,28,0,0,"PI"
"2540",2540,"COL","Ques_13",1,2011,2002,0,28,0,0,"PI"
"2541",2541,"COL","Ques_13",1,2011,2003,0,28,0,0,"PI"
"2542",2542,"COL","Ques_13",1,2011,2004,0,28,0,0,"PI"
"2543",2543,"COL","Ques_13",1,2011,2005,0,28,1,0.0357142857142857,"PI"
"2544",2544,"COL","Ques_13",1,2011,2006,0,28,1,0.0357142857142857,"PI"
"2545",2545,"COL","Ques_13",1,2011,2007,0,28,2,0.0714285714285714,"PI"
"2546",2546,"COL","Ques_13",1,2011,2008,0,28,2,0.0714285714285714,"PI"
"2547",2547,"COL","Ques_13",1,2011,2009,0,28,7,0.25,"PI"
"2548",2548,"COL","Ques_13",1,2011,2010,0,28,7,0.25,"PI"
"2549",2549,"COL","Ques_13",1,2011,2011,1,28,24,0.857142857142857,"PI"
"2550",2550,"COL","Ques_13",1,2011,2014,1,28,24,0.857142857142857,"PI"
"2551",2551,"COL","Ques_13",1,2011,2015,1,28,24,0.857142857142857,"PI"
"2552",2552,"COL","Ques_13",1,2011,2016,1,28,24,0.857142857142857,"PI"
"2553",2553,"COL","Ques_15",0,2009,1925,0,28,0,0,"PI"
"2554",2554,"COL","Ques_15",0,2009,1965,0,28,0,0,"PI"
"2555",2555,"COL","Ques_15",0,2009,1983,0,28,0,0,"PI"
"2556",2556,"COL","Ques_15",0,2009,1986,0,28,0,0,"PI"
"2557",2557,"COL","Ques_15",0,2009,1991,0,28,0,0,"PI"
"2558",2558,"COL","Ques_15",0,2009,1992,0,28,0,0,"PI"
"2559",2559,"COL","Ques_15",0,2009,1996,0,28,0,0,"PI"
"2560",2560,"COL","Ques_15",0,2009,1998,0,28,0,0,"PI"
"2561",2561,"COL","Ques_15",0,2009,2000,0,28,0,0,"PI"
"2562",2562,"COL","Ques_15",0,2009,2002,0,28,0,0,"PI"
"2563",2563,"COL","Ques_15",0,2009,2003,0,28,0,0,"PI"
"2564",2564,"COL","Ques_15",0,2009,2004,0,28,0,0,"PI"
"2565",2565,"COL","Ques_15",0,2009,2005,0,28,1,0.0357142857142857,"PI"
"2566",2566,"COL","Ques_15",0,2009,2006,0,28,1,0.0357142857142857,"PI"
"2567",2567,"COL","Ques_15",0,2009,2007,0,28,2,0.0714285714285714,"PI"
"2568",2568,"COL","Ques_15",0,2009,2008,0,28,2,0.0714285714285714,"PI"
"2569",2569,"COL","Ques_15",0,2009,2009,0,28,7,0.25,"PI"
"2570",2570,"COL","Ques_15",0,2009,2010,0,28,7,0.25,"PI"
"2571",2571,"COL","Ques_15",0,2009,2011,0,28,24,0.857142857142857,"PI"
"2572",2572,"COL","Ques_15",0,2009,2014,0,28,24,0.857142857142857,"PI"
"2573",2573,"COL","Ques_15",0,2009,2015,0,28,24,0.857142857142857,"PI"
"2574",2574,"COL","Ques_15",0,2009,2016,0,28,24,0.857142857142857,"PI"
"2575",2575,"COL","Ques_17",1,2011,1925,0,28,0,0,"PI"
"2576",2576,"COL","Ques_17",1,2011,1965,0,28,0,0,"PI"
"2577",2577,"COL","Ques_17",1,2011,1983,0,28,0,0,"PI"
"2578",2578,"COL","Ques_17",1,2011,1986,0,28,0,0,"PI"
"2579",2579,"COL","Ques_17",1,2011,1991,0,28,0,0,"PI"
"2580",2580,"COL","Ques_17",1,2011,1992,0,28,0,0,"PI"
"2581",2581,"COL","Ques_17",1,2011,1996,0,28,0,0,"PI"
"2582",2582,"COL","Ques_17",1,2011,1998,0,28,0,0,"PI"
"2583",2583,"COL","Ques_17",1,2011,2000,0,28,0,0,"PI"
"2584",2584,"COL","Ques_17",1,2011,2002,0,28,0,0,"PI"
"2585",2585,"COL","Ques_17",1,2011,2003,0,28,0,0,"PI"
"2586",2586,"COL","Ques_17",1,2011,2004,0,28,0,0,"PI"
"2587",2587,"COL","Ques_17",1,2011,2005,0,28,1,0.0357142857142857,"PI"
"2588",2588,"COL","Ques_17",1,2011,2006,0,28,1,0.0357142857142857,"PI"
"2589",2589,"COL","Ques_17",1,2011,2007,0,28,2,0.0714285714285714,"PI"
"2590",2590,"COL","Ques_17",1,2011,2008,0,28,2,0.0714285714285714,"PI"
"2591",2591,"COL","Ques_17",1,2011,2009,0,28,7,0.25,"PI"
"2592",2592,"COL","Ques_17",1,2011,2010,0,28,7,0.25,"PI"
"2593",2593,"COL","Ques_17",1,2011,2011,1,28,24,0.857142857142857,"PI"
"2594",2594,"COL","Ques_17",1,2011,2014,1,28,24,0.857142857142857,"PI"
"2595",2595,"COL","Ques_17",1,2011,2015,1,28,24,0.857142857142857,"PI"
"2596",2596,"COL","Ques_17",1,2011,2016,1,28,24,0.857142857142857,"PI"
"2597",2597,"COL","Ques_2",1,2009,1925,0,28,0,0,"PI"
"2598",2598,"COL","Ques_2",1,2009,1965,0,28,0,0,"PI"
"2599",2599,"COL","Ques_2",1,2009,1983,0,28,0,0,"PI"
"2600",2600,"COL","Ques_2",1,2009,1986,0,28,0,0,"PI"
"2601",2601,"COL","Ques_2",1,2009,1991,0,28,0,0,"PI"
"2602",2602,"COL","Ques_2",1,2009,1992,0,28,0,0,"PI"
"2603",2603,"COL","Ques_2",1,2009,1996,0,28,0,0,"PI"
"2604",2604,"COL","Ques_2",1,2009,1998,0,28,0,0,"PI"
"2605",2605,"COL","Ques_2",1,2009,2000,0,28,0,0,"PI"
"2606",2606,"COL","Ques_2",1,2009,2002,0,28,0,0,"PI"
"2607",2607,"COL","Ques_2",1,2009,2003,0,28,0,0,"PI"
"2608",2608,"COL","Ques_2",1,2009,2004,0,28,0,0,"PI"
"2609",2609,"COL","Ques_2",1,2009,2005,0,28,1,0.0357142857142857,"PI"
"2610",2610,"COL","Ques_2",1,2009,2006,0,28,1,0.0357142857142857,"PI"
"2611",2611,"COL","Ques_2",1,2009,2007,0,28,2,0.0714285714285714,"PI"
"2612",2612,"COL","Ques_2",1,2009,2008,0,28,2,0.0714285714285714,"PI"
"2613",2613,"COL","Ques_2",1,2009,2009,1,28,7,0.25,"PI"
"2614",2614,"COL","Ques_2",1,2009,2010,1,28,7,0.25,"PI"
"2615",2615,"COL","Ques_2",1,2009,2011,1,28,24,0.857142857142857,"PI"
"2616",2616,"COL","Ques_2",1,2009,2014,1,28,24,0.857142857142857,"PI"
"2617",2617,"COL","Ques_2",1,2009,2015,1,28,24,0.857142857142857,"PI"
"2618",2618,"COL","Ques_2",1,2009,2016,1,28,24,0.857142857142857,"PI"
"2619",2619,"COL","Ques_23",1,2009,1925,0,28,0,0,"PF"
"2620",2620,"COL","Ques_23",1,2009,1965,0,28,0,0,"PF"
"2621",2621,"COL","Ques_23",1,2009,1983,0,28,0,0,"PF"
"2622",2622,"COL","Ques_23",1,2009,1986,0,28,0,0,"PF"
"2623",2623,"COL","Ques_23",1,2009,1991,0,28,0,0,"PF"
"2624",2624,"COL","Ques_23",1,2009,1992,0,28,0,0,"PF"
"2625",2625,"COL","Ques_23",1,2009,1996,0,28,0,0,"PF"
"2626",2626,"COL","Ques_23",1,2009,1998,0,28,0,0,"PF"
"2627",2627,"COL","Ques_23",1,2009,2000,0,28,0,0,"PF"
"2628",2628,"COL","Ques_23",1,2009,2002,0,28,0,0,"PF"
"2629",2629,"COL","Ques_23",1,2009,2003,0,28,0,0,"PF"
"2630",2630,"COL","Ques_23",1,2009,2004,0,28,0,0,"PF"
"2631",2631,"COL","Ques_23",1,2009,2005,0,28,1,0.0357142857142857,"PF"
"2632",2632,"COL","Ques_23",1,2009,2006,0,28,1,0.0357142857142857,"PF"
"2633",2633,"COL","Ques_23",1,2009,2007,0,28,2,0.0714285714285714,"PF"
"2634",2634,"COL","Ques_23",1,2009,2008,0,28,2,0.0714285714285714,"PF"
"2635",2635,"COL","Ques_23",1,2009,2009,1,28,7,0.25,"PF"
"2636",2636,"COL","Ques_23",1,2009,2010,1,28,7,0.25,"PF"
"2637",2637,"COL","Ques_23",1,2009,2011,1,28,24,0.857142857142857,"PF"
"2638",2638,"COL","Ques_23",1,2009,2014,1,28,24,0.857142857142857,"PF"
"2639",2639,"COL","Ques_23",1,2009,2015,1,28,24,0.857142857142857,"PF"
"2640",2640,"COL","Ques_23",1,2009,2016,1,28,24,0.857142857142857,"PF"
"2641",2641,"COL","Ques_25",0,2011,1925,0,28,0,0,"PF"
"2642",2642,"COL","Ques_25",0,2011,1965,0,28,0,0,"PF"
"2643",2643,"COL","Ques_25",0,2011,1983,0,28,0,0,"PF"
"2644",2644,"COL","Ques_25",0,2011,1986,0,28,0,0,"PF"
"2645",2645,"COL","Ques_25",0,2011,1991,0,28,0,0,"PF"
"2646",2646,"COL","Ques_25",0,2011,1992,0,28,0,0,"PF"
"2647",2647,"COL","Ques_25",0,2011,1996,0,28,0,0,"PF"
"2648",2648,"COL","Ques_25",0,2011,1998,0,28,0,0,"PF"
"2649",2649,"COL","Ques_25",0,2011,2000,0,28,0,0,"PF"
"2650",2650,"COL","Ques_25",0,2011,2002,0,28,0,0,"PF"
"2651",2651,"COL","Ques_25",0,2011,2003,0,28,0,0,"PF"
"2652",2652,"COL","Ques_25",0,2011,2004,0,28,0,0,"PF"
"2653",2653,"COL","Ques_25",0,2011,2005,0,28,1,0.0357142857142857,"PF"
"2654",2654,"COL","Ques_25",0,2011,2006,0,28,1,0.0357142857142857,"PF"
"2655",2655,"COL","Ques_25",0,2011,2007,0,28,2,0.0714285714285714,"PF"
"2656",2656,"COL","Ques_25",0,2011,2008,0,28,2,0.0714285714285714,"PF"
"2657",2657,"COL","Ques_25",0,2011,2009,0,28,7,0.25,"PF"
"2658",2658,"COL","Ques_25",0,2011,2010,0,28,7,0.25,"PF"
"2659",2659,"COL","Ques_25",0,2011,2011,0,28,24,0.857142857142857,"PF"
"2660",2660,"COL","Ques_25",0,2011,2014,0,28,24,0.857142857142857,"PF"
"2661",2661,"COL","Ques_25",0,2011,2015,0,28,24,0.857142857142857,"PF"
"2662",2662,"COL","Ques_25",0,2011,2016,0,28,24,0.857142857142857,"PF"
"2663",2663,"COL","Ques_26",1,2009,1925,0,28,0,0,"PF"
"2664",2664,"COL","Ques_26",1,2009,1965,0,28,0,0,"PF"
"2665",2665,"COL","Ques_26",1,2009,1983,0,28,0,0,"PF"
"2666",2666,"COL","Ques_26",1,2009,1986,0,28,0,0,"PF"
"2667",2667,"COL","Ques_26",1,2009,1991,0,28,0,0,"PF"
"2668",2668,"COL","Ques_26",1,2009,1992,0,28,0,0,"PF"
"2669",2669,"COL","Ques_26",1,2009,1996,0,28,0,0,"PF"
"2670",2670,"COL","Ques_26",1,2009,1998,0,28,0,0,"PF"
"2671",2671,"COL","Ques_26",1,2009,2000,0,28,0,0,"PF"
"2672",2672,"COL","Ques_26",1,2009,2002,0,28,0,0,"PF"
"2673",2673,"COL","Ques_26",1,2009,2003,0,28,0,0,"PF"
"2674",2674,"COL","Ques_26",1,2009,2004,0,28,0,0,"PF"
"2675",2675,"COL","Ques_26",1,2009,2005,0,28,1,0.0357142857142857,"PF"
"2676",2676,"COL","Ques_26",1,2009,2006,0,28,1,0.0357142857142857,"PF"
"2677",2677,"COL","Ques_26",1,2009,2007,0,28,2,0.0714285714285714,"PF"
"2678",2678,"COL","Ques_26",1,2009,2008,0,28,2,0.0714285714285714,"PF"
"2679",2679,"COL","Ques_26",1,2009,2009,1,28,7,0.25,"PF"
"2680",2680,"COL","Ques_26",1,2009,2010,1,28,7,0.25,"PF"
"2681",2681,"COL","Ques_26",1,2009,2011,1,28,24,0.857142857142857,"PF"
"2682",2682,"COL","Ques_26",1,2009,2014,1,28,24,0.857142857142857,"PF"
"2683",2683,"COL","Ques_26",1,2009,2015,1,28,24,0.857142857142857,"PF"
"2684",2684,"COL","Ques_26",1,2009,2016,1,28,24,0.857142857142857,"PF"
"2685",2685,"COL","Ques_29",1,2007,1925,0,28,0,0,"RS"
"2686",2686,"COL","Ques_29",1,2007,1965,0,28,0,0,"RS"
"2687",2687,"COL","Ques_29",1,2007,1983,0,28,0,0,"RS"
"2688",2688,"COL","Ques_29",1,2007,1986,0,28,0,0,"RS"
"2689",2689,"COL","Ques_29",1,2007,1991,0,28,0,0,"RS"
"2690",2690,"COL","Ques_29",1,2007,1992,0,28,0,0,"RS"
"2691",2691,"COL","Ques_29",1,2007,1996,0,28,0,0,"RS"
"2692",2692,"COL","Ques_29",1,2007,1998,0,28,0,0,"RS"
"2693",2693,"COL","Ques_29",1,2007,2000,0,28,0,0,"RS"
"2694",2694,"COL","Ques_29",1,2007,2002,0,28,0,0,"RS"
"2695",2695,"COL","Ques_29",1,2007,2003,0,28,0,0,"RS"
"2696",2696,"COL","Ques_29",1,2007,2004,0,28,0,0,"RS"
"2697",2697,"COL","Ques_29",1,2007,2005,0,28,1,0.0357142857142857,"RS"
"2698",2698,"COL","Ques_29",1,2007,2006,0,28,1,0.0357142857142857,"RS"
"2699",2699,"COL","Ques_29",1,2007,2007,1,28,2,0.0714285714285714,"RS"
"2700",2700,"COL","Ques_29",1,2007,2008,1,28,2,0.0714285714285714,"RS"
"2701",2701,"COL","Ques_29",1,2007,2009,1,28,7,0.25,"RS"
"2702",2702,"COL","Ques_29",1,2007,2010,1,28,7,0.25,"RS"
"2703",2703,"COL","Ques_29",1,2007,2011,1,28,24,0.857142857142857,"RS"
"2704",2704,"COL","Ques_29",1,2007,2014,1,28,24,0.857142857142857,"RS"
"2705",2705,"COL","Ques_29",1,2007,2015,1,28,24,0.857142857142857,"RS"
"2706",2706,"COL","Ques_29",1,2007,2016,1,28,24,0.857142857142857,"RS"
"2707",2707,"COL","Ques_3",1,2011,1925,0,28,0,0,"PI"
"2708",2708,"COL","Ques_3",1,2011,1965,0,28,0,0,"PI"
"2709",2709,"COL","Ques_3",1,2011,1983,0,28,0,0,"PI"
"2710",2710,"COL","Ques_3",1,2011,1986,0,28,0,0,"PI"
"2711",2711,"COL","Ques_3",1,2011,1991,0,28,0,0,"PI"
"2712",2712,"COL","Ques_3",1,2011,1992,0,28,0,0,"PI"
"2713",2713,"COL","Ques_3",1,2011,1996,0,28,0,0,"PI"
"2714",2714,"COL","Ques_3",1,2011,1998,0,28,0,0,"PI"
"2715",2715,"COL","Ques_3",1,2011,2000,0,28,0,0,"PI"
"2716",2716,"COL","Ques_3",1,2011,2002,0,28,0,0,"PI"
"2717",2717,"COL","Ques_3",1,2011,2003,0,28,0,0,"PI"
"2718",2718,"COL","Ques_3",1,2011,2004,0,28,0,0,"PI"
"2719",2719,"COL","Ques_3",1,2011,2005,0,28,1,0.0357142857142857,"PI"
"2720",2720,"COL","Ques_3",1,2011,2006,0,28,1,0.0357142857142857,"PI"
"2721",2721,"COL","Ques_3",1,2011,2007,0,28,2,0.0714285714285714,"PI"
"2722",2722,"COL","Ques_3",1,2011,2008,0,28,2,0.0714285714285714,"PI"
"2723",2723,"COL","Ques_3",1,2011,2009,0,28,7,0.25,"PI"
"2724",2724,"COL","Ques_3",1,2011,2010,0,28,7,0.25,"PI"
"2725",2725,"COL","Ques_3",1,2011,2011,1,28,24,0.857142857142857,"PI"
"2726",2726,"COL","Ques_3",1,2011,2014,1,28,24,0.857142857142857,"PI"
"2727",2727,"COL","Ques_3",1,2011,2015,1,28,24,0.857142857142857,"PI"
"2728",2728,"COL","Ques_3",1,2011,2016,1,28,24,0.857142857142857,"PI"
"2729",2729,"COL","Ques_31",1,2011,1925,0,28,0,0,"RS"
"2730",2730,"COL","Ques_31",1,2011,1965,0,28,0,0,"RS"
"2731",2731,"COL","Ques_31",1,2011,1983,0,28,0,0,"RS"
"2732",2732,"COL","Ques_31",1,2011,1986,0,28,0,0,"RS"
"2733",2733,"COL","Ques_31",1,2011,1991,0,28,0,0,"RS"
"2734",2734,"COL","Ques_31",1,2011,1992,0,28,0,0,"RS"
"2735",2735,"COL","Ques_31",1,2011,1996,0,28,0,0,"RS"
"2736",2736,"COL","Ques_31",1,2011,1998,0,28,0,0,"RS"
"2737",2737,"COL","Ques_31",1,2011,2000,0,28,0,0,"RS"
"2738",2738,"COL","Ques_31",1,2011,2002,0,28,0,0,"RS"
"2739",2739,"COL","Ques_31",1,2011,2003,0,28,0,0,"RS"
"2740",2740,"COL","Ques_31",1,2011,2004,0,28,0,0,"RS"
"2741",2741,"COL","Ques_31",1,2011,2005,0,28,1,0.0357142857142857,"RS"
"2742",2742,"COL","Ques_31",1,2011,2006,0,28,1,0.0357142857142857,"RS"
"2743",2743,"COL","Ques_31",1,2011,2007,0,28,2,0.0714285714285714,"RS"
"2744",2744,"COL","Ques_31",1,2011,2008,0,28,2,0.0714285714285714,"RS"
"2745",2745,"COL","Ques_31",1,2011,2009,0,28,7,0.25,"RS"
"2746",2746,"COL","Ques_31",1,2011,2010,0,28,7,0.25,"RS"
"2747",2747,"COL","Ques_31",1,2011,2011,1,28,24,0.857142857142857,"RS"
"2748",2748,"COL","Ques_31",1,2011,2014,1,28,24,0.857142857142857,"RS"
"2749",2749,"COL","Ques_31",1,2011,2015,1,28,24,0.857142857142857,"RS"
"2750",2750,"COL","Ques_31",1,2011,2016,1,28,24,0.857142857142857,"RS"
"2751",2751,"COL","Ques_33",1,2009,1925,0,28,0,0,"RS"
"2752",2752,"COL","Ques_33",1,2009,1965,0,28,0,0,"RS"
"2753",2753,"COL","Ques_33",1,2009,1983,0,28,0,0,"RS"
"2754",2754,"COL","Ques_33",1,2009,1986,0,28,0,0,"RS"
"2755",2755,"COL","Ques_33",1,2009,1991,0,28,0,0,"RS"
"2756",2756,"COL","Ques_33",1,2009,1992,0,28,0,0,"RS"
"2757",2757,"COL","Ques_33",1,2009,1996,0,28,0,0,"RS"
"2758",2758,"COL","Ques_33",1,2009,1998,0,28,0,0,"RS"
"2759",2759,"COL","Ques_33",1,2009,2000,0,28,0,0,"RS"
"2760",2760,"COL","Ques_33",1,2009,2002,0,28,0,0,"RS"
"2761",2761,"COL","Ques_33",1,2009,2003,0,28,0,0,"RS"
"2762",2762,"COL","Ques_33",1,2009,2004,0,28,0,0,"RS"
"2763",2763,"COL","Ques_33",1,2009,2005,0,28,1,0.0357142857142857,"RS"
"2764",2764,"COL","Ques_33",1,2009,2006,0,28,1,0.0357142857142857,"RS"
"2765",2765,"COL","Ques_33",1,2009,2007,0,28,2,0.0714285714285714,"RS"
"2766",2766,"COL","Ques_33",1,2009,2008,0,28,2,0.0714285714285714,"RS"
"2767",2767,"COL","Ques_33",1,2009,2009,1,28,7,0.25,"RS"
"2768",2768,"COL","Ques_33",1,2009,2010,1,28,7,0.25,"RS"
"2769",2769,"COL","Ques_33",1,2009,2011,1,28,24,0.857142857142857,"RS"
"2770",2770,"COL","Ques_33",1,2009,2014,1,28,24,0.857142857142857,"RS"
"2771",2771,"COL","Ques_33",1,2009,2015,1,28,24,0.857142857142857,"RS"
"2772",2772,"COL","Ques_33",1,2009,2016,1,28,24,0.857142857142857,"RS"
"2773",2773,"COL","Ques_35",1,2011,1925,0,28,0,0,"OS"
"2774",2774,"COL","Ques_35",1,2011,1965,0,28,0,0,"OS"
"2775",2775,"COL","Ques_35",1,2011,1983,0,28,0,0,"OS"
"2776",2776,"COL","Ques_35",1,2011,1986,0,28,0,0,"OS"
"2777",2777,"COL","Ques_35",1,2011,1991,0,28,0,0,"OS"
"2778",2778,"COL","Ques_35",1,2011,1992,0,28,0,0,"OS"
"2779",2779,"COL","Ques_35",1,2011,1996,0,28,0,0,"OS"
"2780",2780,"COL","Ques_35",1,2011,1998,0,28,0,0,"OS"
"2781",2781,"COL","Ques_35",1,2011,2000,0,28,0,0,"OS"
"2782",2782,"COL","Ques_35",1,2011,2002,0,28,0,0,"OS"
"2783",2783,"COL","Ques_35",1,2011,2003,0,28,0,0,"OS"
"2784",2784,"COL","Ques_35",1,2011,2004,0,28,0,0,"OS"
"2785",2785,"COL","Ques_35",1,2011,2005,0,28,1,0.0357142857142857,"OS"
"2786",2786,"COL","Ques_35",1,2011,2006,0,28,1,0.0357142857142857,"OS"
"2787",2787,"COL","Ques_35",1,2011,2007,0,28,2,0.0714285714285714,"OS"
"2788",2788,"COL","Ques_35",1,2011,2008,0,28,2,0.0714285714285714,"OS"
"2789",2789,"COL","Ques_35",1,2011,2009,0,28,7,0.25,"OS"
"2790",2790,"COL","Ques_35",1,2011,2010,0,28,7,0.25,"OS"
"2791",2791,"COL","Ques_35",1,2011,2011,1,28,24,0.857142857142857,"OS"
"2792",2792,"COL","Ques_35",1,2011,2014,1,28,24,0.857142857142857,"OS"
"2793",2793,"COL","Ques_35",1,2011,2015,1,28,24,0.857142857142857,"OS"
"2794",2794,"COL","Ques_35",1,2011,2016,1,28,24,0.857142857142857,"OS"
"2795",2795,"COL","Ques_36",1,2011,1925,0,28,0,0,"OS"
"2796",2796,"COL","Ques_36",1,2011,1965,0,28,0,0,"OS"
"2797",2797,"COL","Ques_36",1,2011,1983,0,28,0,0,"OS"
"2798",2798,"COL","Ques_36",1,2011,1986,0,28,0,0,"OS"
"2799",2799,"COL","Ques_36",1,2011,1991,0,28,0,0,"OS"
"2800",2800,"COL","Ques_36",1,2011,1992,0,28,0,0,"OS"
"2801",2801,"COL","Ques_36",1,2011,1996,0,28,0,0,"OS"
"2802",2802,"COL","Ques_36",1,2011,1998,0,28,0,0,"OS"
"2803",2803,"COL","Ques_36",1,2011,2000,0,28,0,0,"OS"
"2804",2804,"COL","Ques_36",1,2011,2002,0,28,0,0,"OS"
"2805",2805,"COL","Ques_36",1,2011,2003,0,28,0,0,"OS"
"2806",2806,"COL","Ques_36",1,2011,2004,0,28,0,0,"OS"
