"","X","iso3c","question","yes_no","year_enforcement","year_panel","pfri_level","n_question","n_enforced","pfri_pct","pfr_subindex","n_question_sub","n_enforced_sub","pfri_pct_sub"
"5806",5806,"MEX","Ques_12",0,2016,2014,0,28,5,0.178571428571429,"PI",14,0,0
"5807",5807,"MEX","Ques_12",0,2016,2015,0,28,5,0.178571428571429,"PI",14,0,0
"5808",5808,"MEX","Ques_12",0,2016,2016,0,28,5,0.178571428571429,"PI",14,0,0
"5809",5809,"MEX","Ques_13",0,2008,1925,0,28,0,0,"PI",14,0,0
"5810",5810,"MEX","Ques_13",0,2008,1965,0,28,0,0,"PI",14,0,0
"5811",5811,"MEX","Ques_13",0,2008,1983,0,28,0,0,"PI",14,0,0
"5812",5812,"MEX","Ques_13",0,2008,1986,0,28,0,0,"PI",14,0,0
"5813",5813,"MEX","Ques_13",0,2008,1991,0,28,0,0,"PI",14,0,0
"5814",5814,"MEX","Ques_13",0,2008,1992,0,28,0,0,"PI",14,0,0
"5815",5815,"MEX","Ques_13",0,2008,1996,0,28,0,0,"PI",14,0,0
"5816",5816,"MEX","Ques_13",0,2008,1998,0,28,0,0,"PI",14,0,0
"5817",5817,"MEX","Ques_13",0,2008,2000,0,28,0,0,"PI",14,0,0
"5818",5818,"MEX","Ques_13",0,2008,2002,0,28,0,0,"PI",14,0,0
"5819",5819,"MEX","Ques_13",0,2008,2003,0,28,0,0,"PI",14,0,0
"5820",5820,"MEX","Ques_13",0,2008,2004,0,28,0,0,"PI",14,0,0
"5821",5821,"MEX","Ques_13",0,2008,2005,0,28,0,0,"PI",14,0,0
"5822",5822,"MEX","Ques_13",0,2008,2006,0,28,0,0,"PI",14,0,0
"5823",5823,"MEX","Ques_13",0,2008,2007,0,28,0,0,"PI",14,0,0
"5824",5824,"MEX","Ques_13",0,2008,2008,0,28,3,0.107142857142857,"PI",14,0,0
"5825",5825,"MEX","Ques_13",0,2008,2009,0,28,3,0.107142857142857,"PI",14,0,0
"5826",5826,"MEX","Ques_13",0,2008,2010,0,28,3,0.107142857142857,"PI",14,0,0
"5827",5827,"MEX","Ques_13",0,2008,2011,0,28,4,0.142857142857143,"PI",14,0,0
"5828",5828,"MEX","Ques_13",0,2008,2014,0,28,5,0.178571428571429,"PI",14,0,0
"5829",5829,"MEX","Ques_13",0,2008,2015,0,28,5,0.178571428571429,"PI",14,0,0
"5830",5830,"MEX","Ques_13",0,2008,2016,0,28,5,0.178571428571429,"PI",14,0,0
"5831",5831,"MEX","Ques_15",0,2008,1925,0,28,0,0,"PI",14,0,0
"5832",5832,"MEX","Ques_15",0,2008,1965,0,28,0,0,"PI",14,0,0
"5833",5833,"MEX","Ques_15",0,2008,1983,0,28,0,0,"PI",14,0,0
"5834",5834,"MEX","Ques_15",0,2008,1986,0,28,0,0,"PI",14,0,0
"5835",5835,"MEX","Ques_15",0,2008,1991,0,28,0,0,"PI",14,0,0
"5836",5836,"MEX","Ques_15",0,2008,1992,0,28,0,0,"PI",14,0,0
"5837",5837,"MEX","Ques_15",0,2008,1996,0,28,0,0,"PI",14,0,0
"5838",5838,"MEX","Ques_15",0,2008,1998,0,28,0,0,"PI",14,0,0
"5839",5839,"MEX","Ques_15",0,2008,2000,0,28,0,0,"PI",14,0,0
"5840",5840,"MEX","Ques_15",0,2008,2002,0,28,0,0,"PI",14,0,0
"5841",5841,"MEX","Ques_15",0,2008,2003,0,28,0,0,"PI",14,0,0
"5842",5842,"MEX","Ques_15",0,2008,2004,0,28,0,0,"PI",14,0,0
"5843",5843,"MEX","Ques_15",0,2008,2005,0,28,0,0,"PI",14,0,0
"5844",5844,"MEX","Ques_15",0,2008,2006,0,28,0,0,"PI",14,0,0
"5845",5845,"MEX","Ques_15",0,2008,2007,0,28,0,0,"PI",14,0,0
"5846",5846,"MEX","Ques_15",0,2008,2008,0,28,3,0.107142857142857,"PI",14,0,0
"5847",5847,"MEX","Ques_15",0,2008,2009,0,28,3,0.107142857142857,"PI",14,0,0
"5848",5848,"MEX","Ques_15",0,2008,2010,0,28,3,0.107142857142857,"PI",14,0,0
"5849",5849,"MEX","Ques_15",0,2008,2011,0,28,4,0.142857142857143,"PI",14,0,0
"5850",5850,"MEX","Ques_15",0,2008,2014,0,28,5,0.178571428571429,"PI",14,0,0
"5851",5851,"MEX","Ques_15",0,2008,2015,0,28,5,0.178571428571429,"PI",14,0,0
"5852",5852,"MEX","Ques_15",0,2008,2016,0,28,5,0.178571428571429,"PI",14,0,0
"5853",5853,"MEX","Ques_17",0,2011,1925,0,28,0,0,"PI",14,0,0
"5854",5854,"MEX","Ques_17",0,2011,1965,0,28,0,0,"PI",14,0,0
"5855",5855,"MEX","Ques_17",0,2011,1983,0,28,0,0,"PI",14,0,0
"5856",5856,"MEX","Ques_17",0,2011,1986,0,28,0,0,"PI",14,0,0
"5857",5857,"MEX","Ques_17",0,2011,1991,0,28,0,0,"PI",14,0,0
"5858",5858,"MEX","Ques_17",0,2011,1992,0,28,0,0,"PI",14,0,0
"5859",5859,"MEX","Ques_17",0,2011,1996,0,28,0,0,"PI",14,0,0
"5860",5860,"MEX","Ques_17",0,2011,1998,0,28,0,0,"PI",14,0,0
"5861",5861,"MEX","Ques_17",0,2011,2000,0,28,0,0,"PI",14,0,0
"5862",5862,"MEX","Ques_17",0,2011,2002,0,28,0,0,"PI",14,0,0
"5863",5863,"MEX","Ques_17",0,2011,2003,0,28,0,0,"PI",14,0,0
"5864",5864,"MEX","Ques_17",0,2011,2004,0,28,0,0,"PI",14,0,0
"5865",5865,"MEX","Ques_17",0,2011,2005,0,28,0,0,"PI",14,0,0
"5866",5866,"MEX","Ques_17",0,2011,2006,0,28,0,0,"PI",14,0,0
"5867",5867,"MEX","Ques_17",0,2011,2007,0,28,0,0,"PI",14,0,0
"5868",5868,"MEX","Ques_17",0,2011,2008,0,28,3,0.107142857142857,"PI",14,0,0
"5869",5869,"MEX","Ques_17",0,2011,2009,0,28,3,0.107142857142857,"PI",14,0,0
"5870",5870,"MEX","Ques_17",0,2011,2010,0,28,3,0.107142857142857,"PI",14,0,0
"5871",5871,"MEX","Ques_17",0,2011,2011,0,28,4,0.142857142857143,"PI",14,0,0
"5872",5872,"MEX","Ques_17",0,2011,2014,0,28,5,0.178571428571429,"PI",14,0,0
"5873",5873,"MEX","Ques_17",0,2011,2015,0,28,5,0.178571428571429,"PI",14,0,0
"5874",5874,"MEX","Ques_17",0,2011,2016,0,28,5,0.178571428571429,"PI",14,0,0
"5875",5875,"MEX","Ques_19",0,2016,1925,0,28,0,0,"PF",4,0,0
"5876",5876,"MEX","Ques_19",0,2016,1965,0,28,0,0,"PF",4,0,0
"5877",5877,"MEX","Ques_19",0,2016,1983,0,28,0,0,"PF",4,0,0
"5878",5878,"MEX","Ques_19",0,2016,1986,0,28,0,0,"PF",4,0,0
"5879",5879,"MEX","Ques_19",0,2016,1991,0,28,0,0,"PF",4,0,0
"5880",5880,"MEX","Ques_19",0,2016,1992,0,28,0,0,"PF",4,0,0
"5881",5881,"MEX","Ques_19",0,2016,1996,0,28,0,0,"PF",4,0,0
"5882",5882,"MEX","Ques_19",0,2016,1998,0,28,0,0,"PF",4,0,0
"5883",5883,"MEX","Ques_19",0,2016,2000,0,28,0,0,"PF",4,0,0
"5884",5884,"MEX","Ques_19",0,2016,2002,0,28,0,0,"PF",4,0,0
"5885",5885,"MEX","Ques_19",0,2016,2003,0,28,0,0,"PF",4,0,0
"5886",5886,"MEX","Ques_19",0,2016,2004,0,28,0,0,"PF",4,0,0
"5887",5887,"MEX","Ques_19",0,2016,2005,0,28,0,0,"PF",4,0,0
"5888",5888,"MEX","Ques_19",0,2016,2006,0,28,0,0,"PF",4,0,0
"5889",5889,"MEX","Ques_19",0,2016,2007,0,28,0,0,"PF",4,0,0
"5890",5890,"MEX","Ques_19",0,2016,2008,0,28,3,0.107142857142857,"PF",4,3,0.75
"5891",5891,"MEX","Ques_19",0,2016,2009,0,28,3,0.107142857142857,"PF",4,3,0.75
"5892",5892,"MEX","Ques_19",0,2016,2010,0,28,3,0.107142857142857,"PF",4,3,0.75
"5893",5893,"MEX","Ques_19",0,2016,2011,0,28,4,0.142857142857143,"PF",4,3,0.75
"5894",5894,"MEX","Ques_19",0,2016,2014,0,28,5,0.178571428571429,"PF",4,3,0.75
"5895",5895,"MEX","Ques_19",0,2016,2015,0,28,5,0.178571428571429,"PF",4,3,0.75
"5896",5896,"MEX","Ques_19",0,2016,2016,0,28,5,0.178571428571429,"PF",4,3,0.75
"5897",5897,"MEX","Ques_2",0,2008,1925,0,28,0,0,"PI",14,0,0
"5898",5898,"MEX","Ques_2",0,2008,1965,0,28,0,0,"PI",14,0,0
"5899",5899,"MEX","Ques_2",0,2008,1983,0,28,0,0,"PI",14,0,0
"5900",5900,"MEX","Ques_2",0,2008,1986,0,28,0,0,"PI",14,0,0
"5901",5901,"MEX","Ques_2",0,2008,1991,0,28,0,0,"PI",14,0,0
"5902",5902,"MEX","Ques_2",0,2008,1992,0,28,0,0,"PI",14,0,0
"5903",5903,"MEX","Ques_2",0,2008,1996,0,28,0,0,"PI",14,0,0
"5904",5904,"MEX","Ques_2",0,2008,1998,0,28,0,0,"PI",14,0,0
"5905",5905,"MEX","Ques_2",0,2008,2000,0,28,0,0,"PI",14,0,0
"5906",5906,"MEX","Ques_2",0,2008,2002,0,28,0,0,"PI",14,0,0
"5907",5907,"MEX","Ques_2",0,2008,2003,0,28,0,0,"PI",14,0,0
"5908",5908,"MEX","Ques_2",0,2008,2004,0,28,0,0,"PI",14,0,0
"5909",5909,"MEX","Ques_2",0,2008,2005,0,28,0,0,"PI",14,0,0
"5910",5910,"MEX","Ques_2",0,2008,2006,0,28,0,0,"PI",14,0,0
"5911",5911,"MEX","Ques_2",0,2008,2007,0,28,0,0,"PI",14,0,0
"5912",5912,"MEX","Ques_2",0,2008,2008,0,28,3,0.107142857142857,"PI",14,0,0
"5913",5913,"MEX","Ques_2",0,2008,2009,0,28,3,0.107142857142857,"PI",14,0,0
"5914",5914,"MEX","Ques_2",0,2008,2010,0,28,3,0.107142857142857,"PI",14,0,0
"5915",5915,"MEX","Ques_2",0,2008,2011,0,28,4,0.142857142857143,"PI",14,0,0
"5916",5916,"MEX","Ques_2",0,2008,2014,0,28,5,0.178571428571429,"PI",14,0,0
"5917",5917,"MEX","Ques_2",0,2008,2015,0,28,5,0.178571428571429,"PI",14,0,0
"5918",5918,"MEX","Ques_2",0,2008,2016,0,28,5,0.178571428571429,"PI",14,0,0
"5919",5919,"MEX","Ques_23",1,2008,1925,0,28,0,0,"PF",4,0,0
"5920",5920,"MEX","Ques_23",1,2008,1965,0,28,0,0,"PF",4,0,0
"5921",5921,"MEX","Ques_23",1,2008,1983,0,28,0,0,"PF",4,0,0
"5922",5922,"MEX","Ques_23",1,2008,1986,0,28,0,0,"PF",4,0,0
"5923",5923,"MEX","Ques_23",1,2008,1991,0,28,0,0,"PF",4,0,0
"5924",5924,"MEX","Ques_23",1,2008,1992,0,28,0,0,"PF",4,0,0
"5925",5925,"MEX","Ques_23",1,2008,1996,0,28,0,0,"PF",4,0,0
"5926",5926,"MEX","Ques_23",1,2008,1998,0,28,0,0,"PF",4,0,0
"5927",5927,"MEX","Ques_23",1,2008,2000,0,28,0,0,"PF",4,0,0
"5928",5928,"MEX","Ques_23",1,2008,2002,0,28,0,0,"PF",4,0,0
"5929",5929,"MEX","Ques_23",1,2008,2003,0,28,0,0,"PF",4,0,0
"5930",5930,"MEX","Ques_23",1,2008,2004,0,28,0,0,"PF",4,0,0
"5931",5931,"MEX","Ques_23",1,2008,2005,0,28,0,0,"PF",4,0,0
"5932",5932,"MEX","Ques_23",1,2008,2006,0,28,0,0,"PF",4,0,0
"5933",5933,"MEX","Ques_23",1,2008,2007,0,28,0,0,"PF",4,0,0
"5934",5934,"MEX","Ques_23",1,2008,2008,1,28,3,0.107142857142857,"PF",4,3,0.75
"5935",5935,"MEX","Ques_23",1,2008,2009,1,28,3,0.107142857142857,"PF",4,3,0.75
"5936",5936,"MEX","Ques_23",1,2008,2010,1,28,3,0.107142857142857,"PF",4,3,0.75
"5937",5937,"MEX","Ques_23",1,2008,2011,1,28,4,0.142857142857143,"PF",4,3,0.75
"5938",5938,"MEX","Ques_23",1,2008,2014,1,28,5,0.178571428571429,"PF",4,3,0.75
"5939",5939,"MEX","Ques_23",1,2008,2015,1,28,5,0.178571428571429,"PF",4,3,0.75
"5940",5940,"MEX","Ques_23",1,2008,2016,1,28,5,0.178571428571429,"PF",4,3,0.75
"5941",5941,"MEX","Ques_25",1,2008,1925,0,28,0,0,"PF",4,0,0
"5942",5942,"MEX","Ques_25",1,2008,1965,0,28,0,0,"PF",4,0,0
"5943",5943,"MEX","Ques_25",1,2008,1983,0,28,0,0,"PF",4,0,0
"5944",5944,"MEX","Ques_25",1,2008,1986,0,28,0,0,"PF",4,0,0
"5945",5945,"MEX","Ques_25",1,2008,1991,0,28,0,0,"PF",4,0,0
"5946",5946,"MEX","Ques_25",1,2008,1992,0,28,0,0,"PF",4,0,0
"5947",5947,"MEX","Ques_25",1,2008,1996,0,28,0,0,"PF",4,0,0
"5948",5948,"MEX","Ques_25",1,2008,1998,0,28,0,0,"PF",4,0,0
"5949",5949,"MEX","Ques_25",1,2008,2000,0,28,0,0,"PF",4,0,0
"5950",5950,"MEX","Ques_25",1,2008,2002,0,28,0,0,"PF",4,0,0
"5951",5951,"MEX","Ques_25",1,2008,2003,0,28,0,0,"PF",4,0,0
"5952",5952,"MEX","Ques_25",1,2008,2004,0,28,0,0,"PF",4,0,0
"5953",5953,"MEX","Ques_25",1,2008,2005,0,28,0,0,"PF",4,0,0
"5954",5954,"MEX","Ques_25",1,2008,2006,0,28,0,0,"PF",4,0,0
"5955",5955,"MEX","Ques_25",1,2008,2007,0,28,0,0,"PF",4,0,0
"5956",5956,"MEX","Ques_25",1,2008,2008,1,28,3,0.107142857142857,"PF",4,3,0.75
"5957",5957,"MEX","Ques_25",1,2008,2009,1,28,3,0.107142857142857,"PF",4,3,0.75
"5958",5958,"MEX","Ques_25",1,2008,2010,1,28,3,0.107142857142857,"PF",4,3,0.75
"5959",5959,"MEX","Ques_25",1,2008,2011,1,28,4,0.142857142857143,"PF",4,3,0.75
"5960",5960,"MEX","Ques_25",1,2008,2014,1,28,5,0.178571428571429,"PF",4,3,0.75
"5961",5961,"MEX","Ques_25",1,2008,2015,1,28,5,0.178571428571429,"PF",4,3,0.75
"5962",5962,"MEX","Ques_25",1,2008,2016,1,28,5,0.178571428571429,"PF",4,3,0.75
"5963",5963,"MEX","Ques_26",1,2008,1925,0,28,0,0,"PF",4,0,0
"5964",5964,"MEX","Ques_26",1,2008,1965,0,28,0,0,"PF",4,0,0
"5965",5965,"MEX","Ques_26",1,2008,1983,0,28,0,0,"PF",4,0,0
"5966",5966,"MEX","Ques_26",1,2008,1986,0,28,0,0,"PF",4,0,0
"5967",5967,"MEX","Ques_26",1,2008,1991,0,28,0,0,"PF",4,0,0
"5968",5968,"MEX","Ques_26",1,2008,1992,0,28,0,0,"PF",4,0,0
"5969",5969,"MEX","Ques_26",1,2008,1996,0,28,0,0,"PF",4,0,0
"5970",5970,"MEX","Ques_26",1,2008,1998,0,28,0,0,"PF",4,0,0
"5971",5971,"MEX","Ques_26",1,2008,2000,0,28,0,0,"PF",4,0,0
"5972",5972,"MEX","Ques_26",1,2008,2002,0,28,0,0,"PF",4,0,0
"5973",5973,"MEX","Ques_26",1,2008,2003,0,28,0,0,"PF",4,0,0
"5974",5974,"MEX","Ques_26",1,2008,2004,0,28,0,0,"PF",4,0,0
"5975",5975,"MEX","Ques_26",1,2008,2005,0,28,0,0,"PF",4,0,0
"5976",5976,"MEX","Ques_26",1,2008,2006,0,28,0,0,"PF",4,0,0
"5977",5977,"MEX","Ques_26",1,2008,2007,0,28,0,0,"PF",4,0,0
"5978",5978,"MEX","Ques_26",1,2008,2008,1,28,3,0.107142857142857,"PF",4,3,0.75
"5979",5979,"MEX","Ques_26",1,2008,2009,1,28,3,0.107142857142857,"PF",4,3,0.75
"5980",5980,"MEX","Ques_26",1,2008,2010,1,28,3,0.107142857142857,"PF",4,3,0.75
"5981",5981,"MEX","Ques_26",1,2008,2011,1,28,4,0.142857142857143,"PF",4,3,0.75
"5982",5982,"MEX","Ques_26",1,2008,2014,1,28,5,0.178571428571429,"PF",4,3,0.75
"5983",5983,"MEX","Ques_26",1,2008,2015,1,28,5,0.178571428571429,"PF",4,3,0.75
"5984",5984,"MEX","Ques_26",1,2008,2016,1,28,5,0.178571428571429,"PF",4,3,0.75
"5985",5985,"MEX","Ques_29",1,2011,1925,0,28,0,0,"RS",3,0,0
"5986",5986,"MEX","Ques_29",1,2011,1965,0,28,0,0,"RS",3,0,0
"5987",5987,"MEX","Ques_29",1,2011,1983,0,28,0,0,"RS",3,0,0
"5988",5988,"MEX","Ques_29",1,2011,1986,0,28,0,0,"RS",3,0,0
"5989",5989,"MEX","Ques_29",1,2011,1991,0,28,0,0,"RS",3,0,0
"5990",5990,"MEX","Ques_29",1,2011,1992,0,28,0,0,"RS",3,0,0
"5991",5991,"MEX","Ques_29",1,2011,1996,0,28,0,0,"RS",3,0,0
"5992",5992,"MEX","Ques_29",1,2011,1998,0,28,0,0,"RS",3,0,0
"5993",5993,"MEX","Ques_29",1,2011,2000,0,28,0,0,"RS",3,0,0
"5994",5994,"MEX","Ques_29",1,2011,2002,0,28,0,0,"RS",3,0,0
"5995",5995,"MEX","Ques_29",1,2011,2003,0,28,0,0,"RS",3,0,0
"5996",5996,"MEX","Ques_29",1,2011,2004,0,28,0,0,"RS",3,0,0
"5997",5997,"MEX","Ques_29",1,2011,2005,0,28,0,0,"RS",3,0,0
"5998",5998,"MEX","Ques_29",1,2011,2006,0,28,0,0,"RS",3,0,0
"5999",5999,"MEX","Ques_29",1,2011,2007,0,28,0,0,"RS",3,0,0
"6000",6000,"MEX","Ques_29",1,2011,2008,0,28,3,0.107142857142857,"RS",3,0,0
"6001",6001,"MEX","Ques_29",1,2011,2009,0,28,3,0.107142857142857,"RS",3,0,0
"6002",6002,"MEX","Ques_29",1,2011,2010,0,28,3,0.107142857142857,"RS",3,0,0
"6003",6003,"MEX","Ques_29",1,2011,2011,1,28,4,0.142857142857143,"RS",3,1,0.333333333333333
"6004",6004,"MEX","Ques_29",1,2011,2014,1,28,5,0.178571428571429,"RS",3,1,0.333333333333333
"6005",6005,"MEX","Ques_29",1,2011,2015,1,28,5,0.178571428571429,"RS",3,1,0.333333333333333
"6006",6006,"MEX","Ques_29",1,2011,2016,1,28,5,0.178571428571429,"RS",3,1,0.333333333333333
"6007",6007,"MEX","Ques_3",0,2008,1925,0,28,0,0,"PI",14,0,0
"6008",6008,"MEX","Ques_3",0,2008,1965,0,28,0,0,"PI",14,0,0
"6009",6009,"MEX","Ques_3",0,2008,1983,0,28,0,0,"PI",14,0,0
"6010",6010,"MEX","Ques_3",0,2008,1986,0,28,0,0,"PI",14,0,0
"6011",6011,"MEX","Ques_3",0,2008,1991,0,28,0,0,"PI",14,0,0
"6012",6012,"MEX","Ques_3",0,2008,1992,0,28,0,0,"PI",14,0,0
"6013",6013,"MEX","Ques_3",0,2008,1996,0,28,0,0,"PI",14,0,0
"6014",6014,"MEX","Ques_3",0,2008,1998,0,28,0,0,"PI",14,0,0
"6015",6015,"MEX","Ques_3",0,2008,2000,0,28,0,0,"PI",14,0,0
"6016",6016,"MEX","Ques_3",0,2008,2002,0,28,0,0,"PI",14,0,0
"6017",6017,"MEX","Ques_3",0,2008,2003,0,28,0,0,"PI",14,0,0
"6018",6018,"MEX","Ques_3",0,2008,2004,0,28,0,0,"PI",14,0,0
"6019",6019,"MEX","Ques_3",0,2008,2005,0,28,0,0,"PI",14,0,0
"6020",6020,"MEX","Ques_3",0,2008,2006,0,28,0,0,"PI",14,0,0
"6021",6021,"MEX","Ques_3",0,2008,2007,0,28,0,0,"PI",14,0,0
"6022",6022,"MEX","Ques_3",0,2008,2008,0,28,3,0.107142857142857,"PI",14,0,0
"6023",6023,"MEX","Ques_3",0,2008,2009,0,28,3,0.107142857142857,"PI",14,0,0
"6024",6024,"MEX","Ques_3",0,2008,2010,0,28,3,0.107142857142857,"PI",14,0,0
"6025",6025,"MEX","Ques_3",0,2008,2011,0,28,4,0.142857142857143,"PI",14,0,0
"6026",6026,"MEX","Ques_3",0,2008,2014,0,28,5,0.178571428571429,"PI",14,0,0
"6027",6027,"MEX","Ques_3",0,2008,2015,0,28,5,0.178571428571429,"PI",14,0,0
"6028",6028,"MEX","Ques_3",0,2008,2016,0,28,5,0.178571428571429,"PI",14,0,0
"6029",6029,"MEX","Ques_31",0,2008,1925,0,28,0,0,"RS",3,0,0
"6030",6030,"MEX","Ques_31",0,2008,1965,0,28,0,0,"RS",3,0,0
"6031",6031,"MEX","Ques_31",0,2008,1983,0,28,0,0,"RS",3,0,0
"6032",6032,"MEX","Ques_31",0,2008,1986,0,28,0,0,"RS",3,0,0
"6033",6033,"MEX","Ques_31",0,2008,1991,0,28,0,0,"RS",3,0,0
"6034",6034,"MEX","Ques_31",0,2008,1992,0,28,0,0,"RS",3,0,0
"6035",6035,"MEX","Ques_31",0,2008,1996,0,28,0,0,"RS",3,0,0
"6036",6036,"MEX","Ques_31",0,2008,1998,0,28,0,0,"RS",3,0,0
"6037",6037,"MEX","Ques_31",0,2008,2000,0,28,0,0,"RS",3,0,0
"6038",6038,"MEX","Ques_31",0,2008,2002,0,28,0,0,"RS",3,0,0
"6039",6039,"MEX","Ques_31",0,2008,2003,0,28,0,0,"RS",3,0,0
"6040",6040,"MEX","Ques_31",0,2008,2004,0,28,0,0,"RS",3,0,0
"6041",6041,"MEX","Ques_31",0,2008,2005,0,28,0,0,"RS",3,0,0
"6042",6042,"MEX","Ques_31",0,2008,2006,0,28,0,0,"RS",3,0,0
"6043",6043,"MEX","Ques_31",0,2008,2007,0,28,0,0,"RS",3,0,0
"6044",6044,"MEX","Ques_31",0,2008,2008,0,28,3,0.107142857142857,"RS",3,0,0
"6045",6045,"MEX","Ques_31",0,2008,2009,0,28,3,0.107142857142857,"RS",3,0,0
"6046",6046,"MEX","Ques_31",0,2008,2010,0,28,3,0.107142857142857,"RS",3,0,0
"6047",6047,"MEX","Ques_31",0,2008,2011,0,28,4,0.142857142857143,"RS",3,1,0.333333333333333
"6048",6048,"MEX","Ques_31",0,2008,2014,0,28,5,0.178571428571429,"RS",3,1,0.333333333333333
"6049",6049,"MEX","Ques_31",0,2008,2015,0,28,5,0.178571428571429,"RS",3,1,0.333333333333333
"6050",6050,"MEX","Ques_31",0,2008,2016,0,28,5,0.178571428571429,"RS",3,1,0.333333333333333
"6051",6051,"MEX","Ques_33",0,2008,1925,0,28,0,0,"RS",3,0,0
"6052",6052,"MEX","Ques_33",0,2008,1965,0,28,0,0,"RS",3,0,0
"6053",6053,"MEX","Ques_33",0,2008,1983,0,28,0,0,"RS",3,0,0
"6054",6054,"MEX","Ques_33",0,2008,1986,0,28,0,0,"RS",3,0,0
"6055",6055,"MEX","Ques_33",0,2008,1991,0,28,0,0,"RS",3,0,0
"6056",6056,"MEX","Ques_33",0,2008,1992,0,28,0,0,"RS",3,0,0
"6057",6057,"MEX","Ques_33",0,2008,1996,0,28,0,0,"RS",3,0,0
"6058",6058,"MEX","Ques_33",0,2008,1998,0,28,0,0,"RS",3,0,0
"6059",6059,"MEX","Ques_33",0,2008,2000,0,28,0,0,"RS",3,0,0
"6060",6060,"MEX","Ques_33",0,2008,2002,0,28,0,0,"RS",3,0,0
"6061",6061,"MEX","Ques_33",0,2008,2003,0,28,0,0,"RS",3,0,0
"6062",6062,"MEX","Ques_33",0,2008,2004,0,28,0,0,"RS",3,0,0
"6063",6063,"MEX","Ques_33",0,2008,2005,0,28,0,0,"RS",3,0,0
"6064",6064,"MEX","Ques_33",0,2008,2006,0,28,0,0,"RS",3,0,0
"6065",6065,"MEX","Ques_33",0,2008,2007,0,28,0,0,"RS",3,0,0
"6066",6066,"MEX","Ques_33",0,2008,2008,0,28,3,0.107142857142857,"RS",3,0,0
"6067",6067,"MEX","Ques_33",0,2008,2009,0,28,3,0.107142857142857,"RS",3,0,0
"6068",6068,"MEX","Ques_33",0,2008,2010,0,28,3,0.107142857142857,"RS",3,0,0
"6069",6069,"MEX","Ques_33",0,2008,2011,0,28,4,0.142857142857143,"RS",3,1,0.333333333333333
"6070",6070,"MEX","Ques_33",0,2008,2014,0,28,5,0.178571428571429,"RS",3,1,0.333333333333333
"6071",6071,"MEX","Ques_33",0,2008,2015,0,28,5,0.178571428571429,"RS",3,1,0.333333333333333
"6072",6072,"MEX","Ques_33",0,2008,2016,0,28,5,0.178571428571429,"RS",3,1,0.333333333333333
"6073",6073,"MEX","Ques_35",0,2008,1925,0,28,0,0,"OS",7,0,0
"6074",6074,"MEX","Ques_35",0,2008,1965,0,28,0,0,"OS",7,0,0
"6075",6075,"MEX","Ques_35",0,2008,1983,0,28,0,0,"OS",7,0,0
"6076",6076,"MEX","Ques_35",0,2008,1986,0,28,0,0,"OS",7,0,0
"6077",6077,"MEX","Ques_35",0,2008,1991,0,28,0,0,"OS",7,0,0
"6078",6078,"MEX","Ques_35",0,2008,1992,0,28,0,0,"OS",7,0,0
"6079",6079,"MEX","Ques_35",0,2008,1996,0,28,0,0,"OS",7,0,0
"6080",6080,"MEX","Ques_35",0,2008,1998,0,28,0,0,"OS",7,0,0
"6081",6081,"MEX","Ques_35",0,2008,2000,0,28,0,0,"OS",7,0,0
"6082",6082,"MEX","Ques_35",0,2008,2002,0,28,0,0,"OS",7,0,0
"6083",6083,"MEX","Ques_35",0,2008,2003,0,28,0,0,"OS",7,0,0
"6084",6084,"MEX","Ques_35",0,2008,2004,0,28,0,0,"OS",7,0,0
"6085",6085,"MEX","Ques_35",0,2008,2005,0,28,0,0,"OS",7,0,0
"6086",6086,"MEX","Ques_35",0,2008,2006,0,28,0,0,"OS",7,0,0
"6087",6087,"MEX","Ques_35",0,2008,2007,0,28,0,0,"OS",7,0,0
"6088",6088,"MEX","Ques_35",0,2008,2008,0,28,3,0.107142857142857,"OS",7,0,0
"6089",6089,"MEX","Ques_35",0,2008,2009,0,28,3,0.107142857142857,"OS",7,0,0
"6090",6090,"MEX","Ques_35",0,2008,2010,0,28,3,0.107142857142857,"OS",7,0,0
"6091",6091,"MEX","Ques_35",0,2008,2011,0,28,4,0.142857142857143,"OS",7,0,0
"6092",6092,"MEX","Ques_35",0,2008,2014,0,28,5,0.178571428571429,"OS",7,1,0.142857142857143
"6093",6093,"MEX","Ques_35",0,2008,2015,0,28,5,0.178571428571429,"OS",7,1,0.142857142857143
"6094",6094,"MEX","Ques_35",0,2008,2016,0,28,5,0.178571428571429,"OS",7,1,0.142857142857143
"6095",6095,"MEX","Ques_36",0,2008,1925,0,28,0,0,"OS",7,0,0
"6096",6096,"MEX","Ques_36",0,2008,1965,0,28,0,0,"OS",7,0,0
"6097",6097,"MEX","Ques_36",0,2008,1983,0,28,0,0,"OS",7,0,0
"6098",6098,"MEX","Ques_36",0,2008,1986,0,28,0,0,"OS",7,0,0
"6099",6099,"MEX","Ques_36",0,2008,1991,0,28,0,0,"OS",7,0,0
"6100",6100,"MEX","Ques_36",0,2008,1992,0,28,0,0,"OS",7,0,0
"6101",6101,"MEX","Ques_36",0,2008,1996,0,28,0,0,"OS",7,0,0
"6102",6102,"MEX","Ques_36",0,2008,1998,0,28,0,0,"OS",7,0,0
"6103",6103,"MEX","Ques_36",0,2008,2000,0,28,0,0,"OS",7,0,0
"6104",6104,"MEX","Ques_36",0,2008,2002,0,28,0,0,"OS",7,0,0
"6105",6105,"MEX","Ques_36",0,2008,2003,0,28,0,0,"OS",7,0,0
